system:index,ADM2_NAME,LST_Day_1km,.geo
00000000000000000156_225,Uasin Gishu,18.589444444444474,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_226,Uasin Gishu,19.451081081081103,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_227,Uasin Gishu,20.514324324324356,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_228,Uasin Gishu,21.087837837837863,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_229,Uasin Gishu,21.3375675675676,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_230,Uasin Gishu,21.152162162162195,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_231,Uasin Gishu,21.215945945945972,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_232,Uasin Gishu,21.506216216216238,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_233,Uasin Gishu,21.580000000000027,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_234,Uasin Gishu,21.770540540540573,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_235,Uasin Gishu,20.485135135135163,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_236,Uasin Gishu,19.874324324324352,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_237,Uasin Gishu,19.766756756756795,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_238,Uasin Gishu,19.83324324324327,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_239,Uasin Gishu,19.69216216216219,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_240,Uasin Gishu,19.719729729729767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_241,Uasin Gishu,20.29000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_242,Uasin Gishu,21.30722222222225,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_243,Uasin Gishu,21.778108108108142,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_244,Uasin Gishu,20.963333333333367,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_245,Uasin Gishu,20.69000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_246,Uasin Gishu,20.898888888888923,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_247,Uasin Gishu,21.065000000000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_248,Uasin Gishu,21.083513513513548,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_249,Uasin Gishu,20.718648648648685,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_250,Uasin Gishu,20.000555555555586,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_251,Uasin Gishu,18.90777777777781,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_252,Uasin Gishu,18.7727777777778,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_253,Uasin Gishu,19.41000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_254,Uasin Gishu,20.382972972973004,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_255,Uasin Gishu,21.421351351351372,"{""type"":""MultiPoint"",""coordinates"":[]}"
